stat_id,faculty_code,faculty_name,program_code,program_name,level,curriculum_type,current_students,param_year,param_semester,param_admityear,source_file
s001007,15,คณะบริหารธุรกิจ,01,บริหารธุรกิจ,,,208.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,02,คณะศึกษาศาสตร์,27,การบริหารการศึกษา,,,157.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,16,คณะเศรษฐศาสตร์,01,เศรษฐศาสตร์,,,150.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,19,คณะรัฐศาสตร์และรัฐประศาสนศาสตร์,02,รัฐประศาสนศาสตร์,,,139.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,04,คณะสังคมศาสตร์,15,สังคมศาสตร์,,,135.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,09,คณะทันตแพทยศาสตร์,09,ทันตแพทยศาสตร์,,,134.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,15,คณะบริหารธุรกิจ,08,นวัตกรรมธุรกิจสำหรับผู้บริหาร,,,119.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,06,คณะวิศวกรรมศาสตร์,15,วิทยาการข้อมูล,,,108.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,09,คณะทันตแพทยศาสตร์,10,ทันตแพทยศาสตร์,,,102.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,12,คณะพยาบาลศาสตร์,02,พยาบาลศาสตร์,,,91.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,06,คณะวิศวกรรมศาสตร์,01,วิศวกรรมและการบริหารการก่อสร้าง,,,90.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,30,การสอนภาษาจีนร่วมสมัย,,,89.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,01,คณะมนุษยศาสตร์,01,จิตวิทยาการปรึกษา,,,87.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,12,คณะพยาบาลศาสตร์,20,การบริหารทางการพยาบาล,,,82.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,15,คณะบริหารธุรกิจ,04,การตลาด,,,81.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,24,วิทยาลัยนานาชาตินวัตกรรมดิจิทัล,01,นวัตกรรมดิจิทัลและเทคโนโลยีการเงิน,,,81.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,12,คณะพยาบาลศาสตร์,22,การพยาบาลผู้ใหญ่และผู้สูงอายุ,,,80.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,21,วิทยาลัยศิลปะ สื่อ และเทคโนโลยี,03,การจัดการความรู้และนวัตกรรม,,,79.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,21,วิทยาลัยศิลปะ สื่อ และเทคโนโลยี,04,การจัดการเทคโนโลยีดิจิทัล,,,78.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,22,คณะสาธารณสุขศาสตร์,01,สาธารณสุขศาสตร์,,,77.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,06,คณะวิศวกรรมศาสตร์,02,วิศวกรรมโยธา,,,73.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,20,คณะนิติศาสตร์,01,นิติศาสตร์,,,71.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,02,คณะศึกษาศาสตร์,26,หลักสูตรและการสอน,,,71.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,15,คณะบริหารธุรกิจ,07,การเงิน,,,70.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,02,คณะศึกษาศาสตร์,01,วิทยาศาสตร์ศึกษา,,,70.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,17,คณะสถาปัตยกรรมศาสตร์,01,สถาปัตยกรรม,,,67.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,02,คณะศึกษาศาสตร์,22,ประเมินผลและวิจัยการศึกษา,,,67.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,10,คณะเภสัชศาสตร์,01,เภสัชศาสตร์,,,65.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,01,คณะมนุษยศาสตร์,20,จิตวิทยาคลินิก,,,64.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,21,วิทยาลัยศิลปะ สื่อ และเทคโนโลยี,02,วิศวกรรมซอฟต์แวร์,,,62.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,05,คณะวิทยาศาสตร์,01,วิทยาการคอมพิวเตอร์,,,61.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,07,คณะแพทยศาสตร์,08,ระบาดวิทยาคลินิก,,,60.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,24,วิทยาลัยนานาชาตินวัตกรรมดิจิทัล,01,นวัตกรรมดิจิทัลและเทคโนโลยีการเงิน,,,60.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,13,คณะอุตสาหกรรมเกษตร,01,วิทยาศาสตร์และเทคโนโลยีการอาหาร,,,60.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,06,คณะวิศวกรรมศาสตร์,14,วิศวกรรมโลจิสติกส์และการจัดการโซ่อุปทาน,,,57.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,06,คณะวิศวกรรมศาสตร์,09,วิศวกรรมคอมพิวเตอร์,,,57.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,06,คณะวิศวกรรมศาสตร์,04,วิศวกรรมสิ่งแวดล้อม,,,57.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,12,คณะพยาบาลศาสตร์,16,การพยาบาลเวชปฏิบัติชุมชน,,,56.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,19,คณะรัฐศาสตร์และรัฐประศาสนศาสตร์,05,การเมืองและการปกครอง,,,52.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,03,คณะวิจิตรศิลป์,01,ศิลปะและการออกแบบ,,,48.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,06,คณะวิศวกรรมศาสตร์,10,การจัดการอุตสาหกรรม,,,47.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,12,คณะพยาบาลศาสตร์,17,การพยาบาลจิตเวชและสุขภาพจิต,,,47.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,12,คณะพยาบาลศาสตร์,23,การพยาบาลเวชปฏิบัติผู้สูงอายุ,,,46.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,25,สถาบันนโยบายสาธารณะ,01,นโยบายสาธารณะ,,,45.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,22,คณะสาธารณสุขศาสตร์,01,สาธารณสุขศาสตร์,,,45.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,12,คณะพยาบาลศาสตร์,18,การพยาบาลผู้ป่วยโรคติดเชื้อและการควบคุมการติดเชื้อ,,,45.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,06,คณะวิศวกรรมศาสตร์,03,วิศวกรรมอุตสาหการ,,,44.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,03,คณะวิจิตรศิลป์,02,ทัศนศิลป์,,,44.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,07,คณะแพทยศาสตร์,14,วิทยาศาสตร์การแพทย์,,,43.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,11,คณะเทคนิคการแพทย์,02,วิทยาศาสตร์ชีวการแพทย์,,,40.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,05,คณะวิทยาศาสตร์,04,เคมี,,,38.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,17,วิทยาศาสตร์การกีฬา,,,38.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,09,คณะทันตแพทยศาสตร์,01,ทันตแพทยศาสตร์,,,38.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,12,คณะพยาบาลศาสตร์,21,การพยาบาลเด็ก,,,37.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,10,คณะเภสัชศาสตร์,08,วิทยาศาสตร์เครื่องสำอาง,,,37.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,01,คณะมนุษยศาสตร์,19,จิตวิทยาองค์การ ทรัพยากรมนุษย์และการทำงาน,,,37.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,02,คณะศึกษาศาสตร์,24,การศึกษา,,,37.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,12,คณะพยาบาลศาสตร์,19,การผดุงครรภ์,,,36.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,18,คณะการสื่อสารมวลชน,02,การสื่อสารบูรณาการ,,,35.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,08,คณะเกษตรศาสตร์,08,สัตวศาสตร์,,,35.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,02,คณะศึกษาศาสตร์,25,คณิตศาสตรศึกษา,,,34.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,05,คณะวิทยาศาสตร์,06,ชีววิทยา,,,34.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,06,คณะวิศวกรรมศาสตร์,06,วิศวกรรมเครื่องกล,,,34.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,05,คณะวิทยาศาสตร์,25,จุลชีววิทยาประยุกต์,,,33.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,27,สถาบันวิจัยวิทยาศาสตร์สุขภาพ,01,การวิจัยวิทยาศาสตร์สุขภาพ,,,33.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,14,คณะสัตวแพทยศาสตร์,02,วิทยาศาสตร์การสัตวแพทย์,,,33.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,14,คณะสัตวแพทยศาสตร์,03,วิทยาศาสตร์การสัตวแพทย์,,,32.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,21,วิทยาลัยศิลปะ สื่อ และเทคโนโลยี,03,การจัดการความรู้และนวัตกรรม,,,32.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,25,สถาบันนโยบายสาธารณะ,01,นโยบายสาธารณะ,,,32.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,06,คณะวิศวกรรมศาสตร์,05,วิศวกรรมไฟฟ้า,,,31.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,09,คณะทันตแพทยศาสตร์,02,โอษฐวิทยา,,,31.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,16,คณะเศรษฐศาสตร์,01,เศรษฐศาสตร์,,,30.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,02,คณะศึกษาศาสตร์,03,การศึกษา,,,29.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,10,คณะเภสัชศาสตร์,07,การจัดการเภสัชกรรม,,,29.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,04,คณะสังคมศาสตร์,06,เศรษฐศาสตร์การเมือง,,,28.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,02,คณะศึกษาศาสตร์,01,หลักสูตรและการสอน,,,28.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,06,บูรณาการศาสตร์,,,26.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,09,เทคโนโลยีชีวภาพ,,,26.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,05,คณะวิทยาศาสตร์,03,เคมี,,,26.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,08,คณะเกษตรศาสตร์,09,โรคพืช,,,26.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,04,คณะสังคมศาสตร์,01,สังคมศาสตร์,,,25.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,06,คณะวิศวกรรมศาสตร์,06,วิศวกรรมโยธา,,,25.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,08,คณะเกษตรศาสตร์,05,พืชสวน,,,25.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,05,คณะวิทยาศาสตร์,09,ฟิสิกส์,,,25.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,08,คณะเกษตรศาสตร์,15,ส่งเสริมการเกษตรและพัฒนาชนบท,,,25.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,02,คณะศึกษาศาสตร์,05,การบริหารการศึกษา,,,24.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,05,คณะวิทยาศาสตร์,13,วิทยาศาสตร์สิ่งแวดล้อม,,,24.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,04,คณะสังคมศาสตร์,08,สตรี เพศภาวะและเพศวิถีศึกษา,,,23.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,12,คณะพยาบาลศาสตร์,24,การพยาบาลเวชปฏิบัติอาชีวอนามัย,,,23.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,08,คณะเกษตรศาสตร์,19,เศรษฐศาสตรเชิงบูรณาการเพื่อการจัดการธุรกิจเกษตรและทรัพยากรอย่างยั่งยืน,,,23.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,11,คณะเทคนิคการแพทย์,07,เทคนิคการแพทย์,,,22.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,05,คณะวิทยาศาสตร์,01,คณิตศาสตร์,,,22.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,07,คณะแพทยศาสตร์,03,ชีวเคมี,,,22.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,11,คณะเทคนิคการแพทย์,04,กิจกรรมบำบัด,,,21.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,15,คณะบริหารธุรกิจ,05,บริหารธุรกิจสำหรับผู้บริหาร,,,21.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,08,คณะเกษตรศาสตร์,02,พืชไร่,,,21.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,17,คณะสถาปัตยกรรมศาสตร์,01,สถาปัตยกรรม,,,21.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,31,บูรณาการศาสตร์,,,21.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,07,คณะแพทยศาสตร์,07,พิษวิทยา,,,20.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,08,คณะเกษตรศาสตร์,17,ปฐพีศาสตร์สิ่งแวดล้อม,,,20.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,29,สุขภาพจิต,,,20.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,01,คณะมนุษยศาสตร์,13,ภาษาไทย,,,20.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,04,คณะสังคมศาสตร์,16,ภูมิศาสตร์และภูมิสารสนเทศศาสตร์,,,20.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,04,คณะสังคมศาสตร์,14,สังคมวิทยาและมานุษยวิทยา,,,19.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,05,คณะวิทยาศาสตร์,18,จุลชีววิทยาประยุกต์,,,19.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,11,คณะเทคนิคการแพทย์,01,วิทยาศาสตร์ชีวการแพทย์,,,19.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001007,06,คณะวิศวกรรมศาสตร์,01,วิศวกรรมเครื่องกล,,,19.0,2569,1,999,data_s001007__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
